Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/04/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,02/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,03/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,04/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,07/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,09/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,10/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,11/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,14/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,16/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,17/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,18/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,21/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,22/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,23/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,24/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,25/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,28/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,29/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,30/04/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,01/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,02/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,03/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,04/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,07/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,08/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,09/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,10/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,11/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,14/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,15/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,16/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,17/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,18/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,21/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,22/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,23/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,24/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,25/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,28/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,29/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,30/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,01/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,02/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,03/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,04/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,07/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,08/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,09/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,10/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,11/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,14/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,15/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,16/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,17/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,18/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,21/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,22/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,23/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,24/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,25/04/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
