Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/09/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,02/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,03/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,04/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,05/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,09/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,10/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,11/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,12/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,16/09/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
