Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,03/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,31/03/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,03/03/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,04/03/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,05/03/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,06/03/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
