Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,31/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,02/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,03/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,06/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,07/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,08/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,09/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,10/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,13/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,14/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,15/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,16/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,17/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,20/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,21/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,22/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,23/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,24/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,27/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,28/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,29/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,30/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,31/05/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,02/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,03/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,06/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,07/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,09/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,10/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,13/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,14/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,16/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,17/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,20/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,21/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,22/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,23/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,24/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,27/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,28/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,29/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,30/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,31/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,01/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,02/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,03/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,06/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,07/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,08/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,09/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,10/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,13/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,14/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,15/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,16/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,17/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,20/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,21/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,22/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,23/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,24/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,27/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,28/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,29/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,30/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Lucas Pereira,31/05/2024,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,01/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,02/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,03/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,06/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,07/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,08/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,09/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,10/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,13/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,14/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,15/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,16/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,17/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,20/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,21/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,22/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,23/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,24/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,27/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,28/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,29/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,30/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Leticia Moreira,31/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Pedro Carvalho,01/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Pedro Carvalho,02/05/2024,3.0,,,60IT-INF-01,Plataforma Core Enterprise
