Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/05/2025,6.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,02/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,05/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,06/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,07/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,09/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,12/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,13/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,14/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,16/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,19/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,20/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,21/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,22/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,23/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,26/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,27/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,28/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,29/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,30/05/2025,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,01/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,02/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,05/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,06/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,07/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,08/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,09/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,12/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,13/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,14/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,15/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,16/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,19/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,20/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,21/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,22/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,23/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,26/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,27/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,28/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,29/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,30/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,01/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,02/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,05/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,06/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,07/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,08/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,09/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,12/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,13/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,14/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,15/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,16/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,19/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,20/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,21/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,22/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,23/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,26/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,27/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,28/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,29/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Priscila Farias,30/05/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,01/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,02/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,05/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,06/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,07/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,08/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,09/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,12/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,13/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,14/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,15/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,16/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,19/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,20/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,21/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,22/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,23/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,26/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,27/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,28/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,29/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,30/05/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Beatriz Nunes,01/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,02/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,05/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,06/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,07/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,08/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,09/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,12/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,13/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,14/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,15/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,16/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,19/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,20/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,21/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,22/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,23/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,26/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,27/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,28/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,29/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,30/05/2025,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,01/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,02/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,05/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,06/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,07/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,08/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,09/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,12/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,13/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,14/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,15/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,16/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,19/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,20/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,21/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,22/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,23/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,26/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,27/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,28/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,29/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,30/05/2025,4.0,,,60IT-TRF-01,Transformação Digital 360°
