Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,31/12/2025,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,02/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,03/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,04/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,05/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,09/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,10/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,11/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,12/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,16/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,17/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,18/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,19/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,22/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,23/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,24/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,25/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,26/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,29/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,30/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,31/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,01/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,02/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,03/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,04/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,05/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,08/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,09/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,10/12/2025,3.0,,,60IT-INF-01,Plataforma Core Enterprise
