Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,31/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,02/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,03/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,04/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,07/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,08/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,09/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,10/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,11/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,14/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,15/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,16/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,17/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,18/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,21/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,22/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,23/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,24/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,25/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,28/10/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
