Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/07/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/07/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,04/07/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,05/07/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,06/07/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
