Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/01/2026,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,02/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,05/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,06/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,07/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,09/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,12/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,13/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,14/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,16/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,19/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,20/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,21/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,22/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,23/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,26/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,27/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,28/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,29/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,30/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,01/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,02/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,05/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,06/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,07/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,08/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,09/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,12/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,13/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,14/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,15/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,16/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,19/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,20/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,21/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,22/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,23/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,26/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,27/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,28/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,29/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Amanda Torres,30/01/2026,3.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,01/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,02/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,05/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,06/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,07/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,08/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,09/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,12/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,13/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,14/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,15/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,16/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,19/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,20/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,21/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,22/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,23/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,26/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,27/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,28/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,29/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Vinícius Mendes,30/01/2026,2.0,,,60IT-INF-01,Plataforma Core Enterprise
Beatriz Nunes,01/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,02/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,05/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,06/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,07/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,08/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,09/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,12/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,13/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,14/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,15/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,16/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,19/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,20/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,21/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,22/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,23/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,26/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,27/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,28/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,29/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Beatriz Nunes,30/01/2026,6.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,01/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,02/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,05/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,06/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,07/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,08/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,09/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,12/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,13/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,14/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,15/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,16/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,19/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,20/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,21/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,22/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,23/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,26/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,27/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,28/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,29/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,30/01/2026,5.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,01/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,02/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,05/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,06/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,07/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,08/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,09/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,12/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,13/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,14/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,15/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,16/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,19/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,20/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,21/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,22/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,23/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,26/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,27/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,28/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,29/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Thiago Campos,30/01/2026,4.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,01/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,02/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,05/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,06/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,07/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,08/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,09/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,12/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,13/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,14/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,15/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,16/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,19/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,20/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,21/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,22/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,23/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,26/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,27/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,28/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,29/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Diego Martins,30/01/2026,3.0,,,60IT-TRF-01,Transformação Digital 360°
Juliana Ramos,01/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,02/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,05/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,06/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,07/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,08/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,09/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,12/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,13/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,14/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,15/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,16/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,19/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,20/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,21/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,22/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,23/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,26/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,27/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,28/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,29/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Juliana Ramos,30/01/2026,5.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,01/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,02/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,05/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,06/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,07/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,08/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,09/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,12/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,13/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,14/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,15/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,16/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,19/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,20/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,21/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,22/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,23/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,26/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,27/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,28/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,29/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Rafael Gomes,30/01/2026,4.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,01/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,02/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,05/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,06/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,07/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,08/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,09/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,12/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,13/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,14/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,15/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,16/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
Diego Martins,19/01/2026,3.0,,,60IT-PLT-01,Migração de Plataforma
