Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,31/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,02/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,03/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,04/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,05/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,08/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,09/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,10/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,11/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,12/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,15/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,16/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,17/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,18/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,19/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,22/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,23/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,24/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,25/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,26/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,29/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,30/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,31/05/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,02/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,03/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,04/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,05/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,09/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,10/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,11/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,12/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,16/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,17/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,18/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,19/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,22/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,23/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,24/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,25/05/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
