Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/06/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,02/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,03/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,06/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,07/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,08/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,09/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,10/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,13/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,14/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,15/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,16/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,17/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,20/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,21/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,22/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,23/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,24/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,27/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,28/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,29/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,30/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,01/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,02/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,03/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,06/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,07/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,08/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,09/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,10/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,13/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,14/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,15/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,16/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,17/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,20/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,21/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,22/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,23/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,24/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,27/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,28/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,29/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,30/06/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,02/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,03/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,06/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,07/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,08/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,09/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,10/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,13/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,14/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,15/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,16/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,17/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,20/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,21/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,22/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,23/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,24/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,27/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,28/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,29/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
Marcos Tavares,30/06/2022,5.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,01/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,02/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,03/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,06/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,07/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,08/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,09/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,10/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,13/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,14/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
João Silva,15/06/2022,4.0,,,60IT-ERP-01,Implantação ERP Global
