Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,31/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,02/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,03/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,04/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,05/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,08/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,09/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,10/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,11/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,12/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,15/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,16/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,17/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,18/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,19/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,22/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,23/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,24/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,25/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,26/07/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
