Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,04/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,05/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,06/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,07/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,08/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,11/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,12/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,13/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,14/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,15/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,18/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,19/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,20/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,21/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,22/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,25/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,26/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,27/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,28/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,29/09/2023,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,01/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,04/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,05/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,06/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,07/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,08/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,11/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,12/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,13/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,14/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Ana Ferreira,15/09/2023,4.0,,,60IT-INF-01,Plataforma Core Enterprise
