Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,02/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,03/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,09/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,10/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,16/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,17/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,23/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,24/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,30/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,31/08/2022,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,02/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,03/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,04/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,05/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,08/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,09/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,10/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,11/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,12/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,15/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,16/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,17/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,18/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,19/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,22/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,23/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,24/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,25/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,26/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,29/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,30/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,31/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,01/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,02/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,03/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,04/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,05/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,08/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,09/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,10/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,11/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,12/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,15/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,16/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,17/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,18/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,19/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,22/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,23/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,24/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,25/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,26/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,29/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
João Silva,30/08/2022,4.0,,,60IT-INF-01,Plataforma Core Enterprise
