Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
Rodrigo Andrade,01/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,04/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,05/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,06/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,07/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,08/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,11/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,12/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,13/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,14/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,15/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,18/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,19/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,20/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,21/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,22/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,25/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,26/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,27/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,28/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Rodrigo Andrade,29/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,01/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
Marcos Tavares,04/03/2024,5.0,,,60IT-INF-01,Plataforma Core Enterprise
