Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
João Silva,01/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,02/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,03/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,06/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,07/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,08/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,09/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,10/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,13/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,14/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,15/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,16/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,17/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,20/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,21/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,22/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,23/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,24/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,27/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,28/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,29/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,30/04/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,01/05/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,04/05/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,05/05/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,06/05/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,07/05/2026,7.0,,,PRJ-008,Portal do Cliente
João Silva,08/05/2026,7.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,01/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,02/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,03/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,06/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,07/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,08/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,09/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,10/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,13/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,14/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,15/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,16/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,17/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,20/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,21/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,22/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,23/04/2026,6.0,,,PRJ-008,Portal do Cliente
Carlos Oliveira,24/04/2026,6.0,,,PRJ-008,Portal do Cliente
