Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
João Silva,01/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,02/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,03/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,04/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,07/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,08/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,09/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,10/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,11/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,14/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,15/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,16/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,17/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,18/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,21/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,22/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,23/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,24/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,25/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,28/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,29/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,30/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,31/10/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,01/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,04/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,05/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,06/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,07/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,08/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,11/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,12/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,13/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,14/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,15/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,18/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,19/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,20/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,21/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,22/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,25/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,26/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,27/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,28/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,29/11/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,02/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,03/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,04/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,05/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,06/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,09/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,10/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,11/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,12/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,13/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,16/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,17/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,18/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,19/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,20/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,23/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,24/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,25/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,26/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,27/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,30/12/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,31/12/2024,7.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,01/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,02/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,03/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,04/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,07/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,08/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,09/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,10/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,11/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,14/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,15/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,16/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,17/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,18/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,21/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,22/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,23/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,24/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,25/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,28/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,29/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,30/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,31/10/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,01/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,04/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,05/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,06/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,07/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,08/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,11/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,12/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,13/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,14/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,15/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,18/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,19/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,20/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,21/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,22/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,25/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,26/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,27/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,28/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,29/11/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,02/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,03/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,04/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,05/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,06/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,09/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,10/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,11/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,12/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,13/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,16/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,17/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,18/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,19/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,20/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,23/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,24/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,25/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,26/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,27/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,30/12/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,31/12/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,01/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,02/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,03/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,04/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,07/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,08/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,09/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,10/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,11/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,14/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,15/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,16/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,17/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,18/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,21/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,22/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,23/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,24/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,25/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,28/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,29/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,30/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,31/10/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,01/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,04/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,05/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,06/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,07/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,08/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,11/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,12/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,13/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,14/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,15/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,18/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,19/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,20/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,21/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,22/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,25/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,26/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,27/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,28/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,29/11/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,02/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,03/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,04/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,05/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,06/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,09/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,10/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,11/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,12/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,13/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,16/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,17/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,18/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,19/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,20/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,23/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,24/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,25/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,26/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,27/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,30/12/2024,6.0,,,60IT-003-01,Migração Cloud
Carlos Oliveira,31/12/2024,6.0,,,60IT-003-01,Migração Cloud
Roberto Costa,01/10/2024,6.0,,,60IT-003-01,Migração Cloud
Roberto Costa,02/10/2024,6.0,,,60IT-003-01,Migração Cloud
Roberto Costa,03/10/2024,6.0,,,60IT-003-01,Migração Cloud
Roberto Costa,04/10/2024,6.0,,,60IT-003-01,Migração Cloud
Roberto Costa,07/10/2024,6.0,,,60IT-003-01,Migração Cloud
