Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
João Silva,01/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,02/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,03/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,04/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,05/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,08/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,09/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,10/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,11/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,12/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,15/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,16/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,17/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,18/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,19/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,22/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,23/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,24/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,25/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,26/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,29/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,30/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,31/01/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,01/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,02/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,05/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,06/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,07/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,08/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,09/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,12/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,13/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,14/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,15/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,16/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,19/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,20/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,21/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,22/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,23/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,26/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,27/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,28/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,29/02/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,01/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,04/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,05/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,06/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,07/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,08/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,11/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,12/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,13/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,14/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,15/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,18/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,19/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,20/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,21/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,22/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,25/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,26/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,27/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,28/03/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,29/03/2024,7.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,01/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,02/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,03/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,04/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,05/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,08/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,09/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,10/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,11/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,12/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,15/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,16/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,17/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,18/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,19/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,22/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,23/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,24/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,25/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,26/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,29/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,30/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,31/01/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,01/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,02/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,05/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,06/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,07/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,08/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,09/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,12/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,13/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,14/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,15/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,16/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,19/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,20/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,21/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,22/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,23/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,26/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,27/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,28/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,29/02/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,01/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,04/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,05/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,06/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,07/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,08/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,11/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,12/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,13/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,14/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,15/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,18/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,19/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,20/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,21/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,22/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,25/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,26/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,27/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,28/03/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,29/03/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,01/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,02/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,03/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,04/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,05/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,08/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,09/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,10/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,11/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,12/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,15/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,16/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,17/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,18/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,19/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,22/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,23/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,24/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,25/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,26/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,29/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,30/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,31/01/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,01/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,02/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,05/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,06/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,07/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,08/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,09/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,12/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,13/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,14/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,15/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,16/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,19/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,20/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,21/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,22/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,23/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,26/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,27/02/2024,6.0,,,60IT-001-01,Transformação Digital
Lucas Pereira,28/02/2024,6.0,,,60IT-001-01,Transformação Digital
