Colaborador,Data,Horas totais (decimal),Hora extra,Hora sobreaviso,Código PEP,PEP
João Silva,01/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,02/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,03/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,04/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,05/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,08/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,09/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,10/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,11/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,12/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,15/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,16/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,17/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,18/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,19/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,22/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,23/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,24/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,25/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,26/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,29/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,30/04/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,01/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,02/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,03/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,06/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,07/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,08/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,09/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,10/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,13/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,14/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,15/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,16/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,17/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,20/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,21/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,22/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,23/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,24/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,27/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,28/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,29/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,30/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,31/05/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,03/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,04/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,05/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,06/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,07/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,10/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,11/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,12/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,13/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,14/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,17/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,18/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,19/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,20/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,21/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,24/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,25/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,26/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,27/06/2024,7.0,,,60IT-001-01,Transformação Digital
João Silva,28/06/2024,7.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,01/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,02/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,03/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,04/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,05/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,08/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,09/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,10/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,11/04/2024,6.0,,,60IT-001-01,Transformação Digital
Carlos Oliveira,12/04/2024,6.0,,,60IT-001-01,Transformação Digital
